seed,gt_map,s,along_track_err_m,lateral_err_m,num_inliers,residual,lambda_along_raw,lambda_along_cal,lambda_min_raw,lambda_min_cal,ratio
0,1,20.5,-0.19762370863074352,0.000715237560870158,1042,9.326321148546908,604.8187654706655,67185.35969836681,604.7908508841172,67182.25884957514,0.0018487728710854482
0,1,21.0,-0.2043296172982032,0.0007508160080935633,1001,8.225980101729338,556.4404194526207,67306.04870281206,556.2798780869073,67286.6299032393,0.001711520519033376
0,1,21.5,-0.20518690971653442,0.0017285074514872974,1019,10.90564877437154,565.1512082258973,52495.56315055867,565.1207410721138,52492.73312848284,0.0017380133005733852
0,1,22.0,-0.22487680362066698,0.001090631738865706,1074,10.186143784516364,632.442700661277,66310.5507437439,632.4107027440517,66307.1958160775,0.0019247721236433637
0,1,22.5,-0.22810825631876597,0.0016624090272017189,976,12.798027760201794,522.1679986876313,39576.641668342185,522.038168997847,39566.80149597731,0.0015764939338180322
0,1,23.0,-0.2566650132884192,0.0006627141349257924,1080,11.888706061612002,628.0647658801983,56738.01295612747,627.8372582726618,56717.46041077662,0.0018863398815986642
0,1,23.5,-0.24898794919718625,0.001596827888379453,1050,9.50148147094146,589.1342550532431,64732.6592338913,588.9890965876405,64716.70956977286,0.0017766646543034815
0,1,24.0,-0.2734278923234257,0.0015549967010421823,1015,10.99702577622946,560.1401014415968,51394.019970039066,560.089917635947,51389.415501437186,0.001705997225827406
0,1,24.5,-0.26555835475855716,0.0013234856821361732,1000,8.449182574883325,546.767367223942,64324.18262995143,546.7055640626179,64316.91182691082,0.001652344619067119
0,1,25.0,-0.28230994075353877,0.0008595246027786949,988,9.93193838227856,530.6277617743143,52464.729643523286,530.4634986904167,52448.48846862079,0.0015980984562523955
0,1,25.5,-0.2793738988576848,0.0014692956588973768,1085,8.849258330079126,633.9267449666472,77295.399490603,633.8218720825336,77282.61222214073,0.0019313288449130204
0,1,26.0,-0.284194625264778,0.00010958990272311366,981,8.866409705824672,523.1336566733698,57526.70271050766,523.097136479554,57522.686745742685,0.0015896774775611686
0,1,26.5,-0.2883267577576838,0.0009454840046799435,1018,10.45912512810862,562.1720538164034,54394.427018876355,562.0426526435784,54381.90647004508,0.0017110338248394262
0,1,27.0,-0.29499358773016127,0.0004271194847149784,1014,11.161116314818791,564.4282675362261,50975.51872307973,564.2429817243293,50958.78490424621,0.001736195637140897
0,1,27.5,-0.29982691363705527,0.0005243070241274827,1062,9.713695669528928,614.522378960046,66806.25523583849,613.9104768307357,66739.73383445479,0.0018362160438012407
0,1,28.0,-0.29894630265406263,0.00045802120614022183,1050,9.857421813785287,587.8344101735557,62257.569556671886,586.9930481289399,62168.460863631015,0.0017855766924026156
0,1,28.5,-0.3104849242762242,0.0006013975021616034,1006,8.823184449177203,559.6426512289266,63428.6469304306,559.521942663483,63414.96609148419,0.0016937118586077405
0,1,29.0,-0.3121917448369622,0.0005980306227367396,969,9.29093431467943,518.9466715077419,53788.52413931833,518.8849611137729,53782.127892463126,0.0015887329453230731
0,1,29.5,-0.3153476617229245,0.00047777603203634657,995,10.809284132315039,537.1926326669399,49150.66596494562,537.1103257692298,49143.135260706666,0.0016078235741075497
0,1,30.0,-0.3079664023385611,0.0017970236356274717,989,7.062067139806579,531.6699674866891,74005.467194373,531.5618331827999,73990.41550785987,0.001612192576983673
0,1,30.5,-0.3367225382188792,0.000662996242736348,1074,9.634373157920479,633.4387663177081,70218.64228615092,633.270677443393,70200.00911564507,0.0019246561802214927
0,1,31.0,-0.3290903588886174,0.00018567521734342006,1018,10.880085052189072,559.8609741741319,52074.89676289119,559.6958686312336,52059.53963943015,0.0017250563772554012
0,1,31.5,-0.3259088430087118,0.0008557546559475281,1055,8.955358708526036,617.5662233239599,72339.58899380143,617.5613401638416,72339.01699717564,0.0018721023135100606
0,1,32.0,-0.3283787728097032,0.0013563210907375563,1033,9.368974265274057,572.6550479101023,62772.79855314789,572.6087978942991,62767.728759498656,0.001748784262693425
0,1,32.5,-0.3482008709394009,0.00016863306090593113,1024,9.423288424071583,579.7260053637377,62627.932723860125,579.6207680045832,62616.56390792262,0.001773858752613172
0,1,33.0,-0.3340796666490391,0.0006993674238288975,974,9.809736893186702,529.4849109533385,52248.23044528487,529.377700594165,52237.6511984804,0.0016416767499096085
0,1,33.5,-0.3542431339148209,0.0003183329662689497,991,7.593771575935491,548.9683341289488,71207.54209022946,548.953443923539,71205.6106583735,0.001672674723034536
0,1,34.0,-0.3638063939225873,0.0012977212899775467,1057,10.80906720517951,609.3115254753587,59245.298518242205,609.0943521656529,59224.18206627016,0.0018571083732578338
0,1,34.5,-0.38753544680062646,0.001489293219400091,1020,13.158435500454697,573.4382086749984,44189.6260065534,573.2832056543645,44177.681344673394,0.0017586266185821544
0,1,35.0,-0.38446195019206897,0.0011424862022615355,1010,9.68762221127385,560.9551707815343,58135.936681061394,560.7094199923702,58110.46770767041,0.0016770966171419097
0,1,35.5,-0.38101357240472566,0.0006907595021740426,997,8.641417219742559,543.2789688614677,62303.3750658036,543.1806059400291,62292.09478009735,0.0016310374322061963
0,1,36.0,-0.36723713165949334,5.4160119676816224e-05,1007,9.122461128080243,547.8306389553424,60112.99603199296,547.7349070083134,60102.49144582586,0.001637958568920075
0,1,36.5,-0.3868914588430883,0.0002533818637602789,1062,9.502794954598269,614.4164151051151,68277.14766559757,614.3785144462062,68272.93594725586,0.0018751563627701668
0,1,37.0,-0.3818542561853988,0.0006586023606739432,1011,11.045358903523725,557.7702428760771,50750.64549614826,557.7649602452022,50750.16483779433,0.001707346678204712
0,1,37.5,-0.39217401397272056,0.0005780775270890668,1051,11.123589526233832,600.3450065370748,56399.10843093216,599.9288984978683,56360.01737134701,0.0018381602436038035
0,1,38.0,-0.4048985302760215,0.0011265327263930787,1010,9.365650576933962,566.769643388338,60757.84242509901,566.6187946313319,60741.6714019768,0.001733395475636788
0,1,38.5,-0.4188863813507453,0.0015996067258074154,996,10.408941409750268,554.0173470267522,52692.88700604222,554.0099032305892,52692.17902259691,0.0017126906601336877
0,1,39.0,-0.43769675639422445,0.001580312725612428,1036,10.562165130059107,609.363186538226,59423.80888821235,608.3483185920405,59324.84111297882,0.0018635189446970445
0,1,39.5,-0.4423237598402068,0.0009314118782937501,1073,12.28292671355602,626.1575047301242,54393.39280675546,626.1070326237543,54389.00836819675,0.0019358120973949526
0,1,40.0,-0.48361754936186685,0.00025407858299230117,1045,9.316519197501918,586.4111461843203,65397.94186748181,586.202179016195,65374.6373603929,0.001793616967204788
0,1,40.5,-0.4968883701333624,0.0006778797992424738,1045,10.234113879247879,623.0683194664831,63255.89020837162,621.9842573369505,63145.83275094305,0.0018890827836492308
0,1,41.0,-0.5009161404976297,0.0008560254587165893,1059,9.124376883871642,625.7497061953562,72214.73301792424,625.6767191251296,72206.30993480011,0.0019180583084548776
0,1,41.5,-0.505568781061406,0.0003487958346023292,1002,7.033063464399826,576.2744555575739,81610.14906813782,576.232075682332,81604.14736547232,0.0017476705536276307
0,1,42.0,-0.512012507813175,0.00019442945405602588,972,8.279629354930206,526.2874092895756,61402.94638563753,526.2481382977651,61398.36456482614,0.0016128344681179913
0,1,42.5,-0.500817139129353,0.00027065516676667677,1059,9.764542410855652,609.5706475247545,65735.58338278749,609.0789497991976,65682.55911567634,0.001846071544685955
0,1,43.0,-0.49547421897786137,0.0006686834486631161,966,7.544264907620896,520.20871746669,66196.02769562736,520.1319576329164,66186.26008522065,0.0015861588665914408
0,1,43.5,-0.505222410499357,0.0011666524890979353,1024,8.009605749897354,580.2319619969985,73745.96899735223,579.9021722221456,73704.05357713264,0.001762865497970332
0,1,44.0,-0.4925523969604626,0.0006931095574672257,1047,10.416124858631633,606.5170473178828,60616.04049750811,606.1383840203267,60578.196433798636,0.0018404198066352697
0,1,44.5,-0.5000516283476415,0.0006745552921725137,1039,12.24258189370666,593.0480031070937,50039.98278537523,592.8292456537679,50021.52455072771,0.0018092298965091097
0,1,45.0,-0.5065256243696936,0.0009096283577126094,1053,12.737543417823328,606.9802737336693,49892.53624132112,606.7915555504968,49877.02399289925,0.0018716962589225596
0,1,45.5,-0.498623241577711,0.0003922073882068385,1059,8.237212862415962,611.9131069357825,78223.60698523866,611.8934456921411,78221.09359995893,0.0018417960038026868
0,1,46.0,-0.49226141010813507,0.0007517683176689847,1039,10.32607162382493,590.7578389932281,59098.25826425538,589.8197238968511,59004.4110656439,0.0018000103029670164
0,1,46.5,-0.4932550385432677,0.0005992175722147591,996,12.88712032331188,558.5379876509785,42907.38302289433,558.398261347863,42896.64912450479,0.0017205971414435666
0,1,47.0,-0.48751823533281424,0.0004635849754590082,1061,10.738344163437349,619.7839484130119,60891.33069529249,618.7924595449309,60793.92082092964,0.0019149777559608545
0,1,47.5,-0.4768775400809986,0.0006613937611413994,1037,9.339074939299703,590.7840871109715,65220.42041318981,590.0525752480403,65139.66415675284,0.0018158291569716671
0,1,48.0,-0.485726472845009,0.0010507608813744452,1061,10.198360497672141,616.3788982773445,63763.164464624504,616.36966723614,63762.20953187104,0.0018814622040697602
0,1,48.5,-0.47292033036785597,0.0015205997245765959,1063,11.020135809647943,614.6091488953115,58950.44141049457,614.4676946107706,58936.87377563577,0.001889933428486853
0,1,49.0,-0.4809792070716554,0.000667664465869537,992,10.689511496381812,549.9860805366545,50730.68826322836,549.51551902264,50687.283692965684,0.001678356673056678
0,1,49.5,-0.46644649947160843,0.0010295650147005228,1036,11.328344825924717,594.2982062045922,54035.003506415866,593.929055785468,54001.439474111,0.001804144269595407
0,1,50.0,-0.48243345317454356,0.0014400951913960318,1002,7.553431210982364,554.2550528653979,73084.4059122822,554.0273958861782,73054.38692555028,0.0016848959776637291
0,1,50.5,-0.47370873430352134,0.0003911360546006343,1064,8.780049443404256,612.8172700095957,73844.76315873295,612.8130219839506,73844.25126968705,0.0018651473605170983
0,1,51.0,-0.4784694676086332,0.0008084202226856337,1059,13.087499739234715,604.7716114274654,48658.98907520123,604.6270549051893,48647.35828085628,0.001859945729771515
0,1,51.5,-0.5052783880610576,0.0008802478982821102,1046,10.995357435673824,614.1018932621829,58085.05750986813,613.5644808854591,58034.22615899459,0.0019026618358445025
0,1,52.0,-0.5006434315846278,0.0008756406052239147,1028,7.375966144111738,573.4096628134766,79450.56470509953,573.1592102475347,79415.86246848515,0.0017576668415270934
0,1,52.5,-0.5021929787688109,4.647862450651698e-05,1008,9.430481904379239,552.8724996479806,58743.36542547474,552.7210268076441,58727.27125472545,0.0016720958924050394
0,1,53.0,-0.49655606106735917,0.00028165272350420915,975,8.208586260236485,526.4675173473997,62147.97629414609,526.1970541422405,62116.0488906334,0.0016141458308400643
0,1,53.5,-0.5191838206888661,0.0006464703657567989,1059,9.804768872959919,636.7569250754705,68385.60406595843,636.5146432421085,68359.5837921676,0.0019289458521242469
0,1,54.0,-0.5111099025829446,0.0002533817875656775,1065,9.88762576291777,623.8843660754229,66820.24173606129,623.6921029266566,66799.64966679963,0.001924784364239004
0,1,54.5,-0.49887531258949025,0.0007572360991317917,1013,8.962362499373677,560.5541743331623,62983.17587499303,560.5065849736274,62977.8287932325,0.0017090768414395204
0,1,55.0,-0.5048621747596371,0.0011240330586668973,1035,8.447779227453804,589.8174495654789,71843.98872907179,589.5645721865521,71813.18645359682,0.0017996817885442048
0,1,55.5,-0.5024571209419832,0.00012859199716518503,1055,9.071382672631133,607.0628665889251,70199.76667648148,606.9850264988729,70190.76537453981,0.0018338134519473414
0,1,56.0,-0.5035716895638558,0.0006321985553365266,1055,8.378420037245464,607.1470987731439,76016.39733765577,606.8687635906047,75981.54904821866,0.0018467510447227168
0,1,56.5,-0.4995400616351162,0.000796706944475405,1065,8.410592547710268,626.5173442530238,78886.45940226661,626.5114674028783,78885.71943248819,0.001919758153602815
0,1,57.0,-0.49197837844269543,0.0004315120505551064,1014,7.300678103272919,559.7435586785133,77283.43849251469,558.9143750651366,77168.95363638755,0.001684854999553391
0,1,57.5,-0.4825055848240538,0.0005577917742954022,1024,9.480932410688235,566.2925654984701,60804.76125191516,566.2568660749665,60800.928083240135,0.001738013461639109
0,1,58.0,-0.4858125786630225,0.0009713836761136211,1048,8.70652157138063,607.0601819737764,72653.20649936296,606.8090875749039,72623.15542081452,0.0018569778324439882
0,1,58.5,-0.47112700024564447,0.0011365461821914796,1007,9.329043621073767,546.2935388529493,58616.92308486186,546.239379949593,58611.11187157337,0.0016769448013411543
0,1,59.0,-0.48230837391991344,0.0010727608314886913,1052,8.012394227942579,599.576155831732,78273.31521118036,599.5483159640795,78269.68077923206,0.001822347273180109
0,1,59.5,-0.47577442610484155,0.0012568844944933371,1060,12.805635356700467,629.3005745352381,51796.165288517484,629.2501149777133,51792.012087825,0.001930293110206476
0,1,60.0,-0.4763059626756103,0.0004510004091938828,1036,8.619157182421462,596.3879965044599,71269.10710624937,596.2991817737347,71258.49363549918,0.0018244281280718913
0,1,60.5,-0.46609474050065813,0.00033149106325456446,1006,9.088141324412856,566.3651316853137,62319.13781577379,566.3244959155394,62314.66651979326,0.0017060646480222313
0,1,61.0,-0.47682824639765187,0.0011532522701345699,1052,10.439075758875905,596.1044351240306,59729.927585742334,595.8331511563941,59702.74481241047,0.0018303824180176443
0,1,61.5,-0.4768244767215677,0.0012594493609810336,1025,9.763868757139107,568.9087053707384,59373.79794755091,568.758356478482,59358.106880309024,0.00172551463341053
0,1,62.0,-0.47680654037234405,0.001093391592376662,1025,12.456499223847096,569.903429341123,46620.77073684028,569.8269358536148,46614.5132111607,0.0017251105355510646
0,1,62.5,-0.46615899693980367,0.00019837831979537457,1045,9.354476398914324,599.7510618064563,66614.24184994785,599.6462752054242,66602.60322114284,0.0018224392342156657
0,1,63.0,-0.4632314243975486,0.0013965713794926202,1035,8.973725211963375,576.2980864324287,66083.0053218471,576.0603976976782,66055.75000677102,0.0017572558583958846
0,1,63.5,-0.46594971904939086,0.0002608778672074891,1024,8.554827338357908,575.1462832342015,68440.76369690977,574.6377331649833,68380.247692321,0.0017537129966645755
0,1,64.0,-0.47909271273335463,0.0013315911975449984,1025,10.392843589358995,575.7375997671813,56450.057110783724,575.7280468641789,56449.120465478154,0.001752665653551468
0,1,64.5,-0.49054927260880277,0.0014307403137665763,1043,8.249880643468142,607.277626329186,76334.06175421085,607.243248168906,76329.74046112176,0.0018606475382970489
0,1,65.0,-0.49565085421842525,0.0016954010080652893,995,10.97836192649997,546.7408211293144,49253.85733473281,546.6456850405268,49245.286876549624,0.001669790888297515
0,1,65.5,-0.49187235058413137,0.0007206309773779614,1063,9.122317297532017,616.5468007454198,71439.08144526162,616.5231716922036,71436.34355439081,0.001856280607031232
0,1,66.0,-0.4883447142213271,0.0018842954677258754,1006,10.086215772589611,557.7495669922113,55298.1990042248,557.6913702793645,55292.42907879797,0.0017122834281486001
0,1,66.5,-0.48753206739355903,0.0016311942700830062,1007,8.777456114712864,564.8495718395169,64416.661732276036,564.7693991801772,64407.518669530946,0.0017070716906477902
0,1,67.0,-0.49195147189168154,0.0013407039413415667,1031,7.921511268589541,580.5853266676863,75124.54879589392,580.4255824837712,75103.8787768835,0.001788424113957091
0,1,67.5,-0.49147964726812177,0.00047326879549077774,1030,8.994460652010874,574.6489285109074,65422.54455953539,574.4066483020828,65394.96147885551,0.00177933977867501
0,1,68.0,-0.4884440055361807,0.0007643648000760431,1053,10.230360391721248,606.2826771639486,62048.44586944736,606.2815308763694,62048.32855558455,0.0018487700443539797
0,1,68.5,-0.4740914334880131,0.0007352033708264282,1051,8.385598715302656,597.3861376890826,74445.31214519964,597.2304024503322,74425.90466697185,0.0018190933146103522
0,1,69.0,-0.4815912482130926,0.0011455207154736364,1062,9.397253585348821,614.5331575954503,69057.09296092247,614.4035600304288,69042.52966033472,0.0018636636033857758
0,1,69.5,-0.4957398978347527,0.001025172950223561,1062,9.541367294722672,644.1017347307233,71286.5788377989,644.0764838604866,71283.78417345507,0.0019607892046701776
0,1,70.0,-0.503451091320045,0.00094225038952205,990,7.711263644522348,533.1932454975664,68038.41468217678,533.1147436148055,68028.39740664353,0.0016451852186068331
0,1,70.5,-0.5153058314449197,0.0007147734295348187,1056,10.084320142540196,613.5625019883832,63885.380271705755,613.1628087817737,63843.76339907498,0.0019046409697775232
0,1,71.0,-0.505534722626436,0.0006184368459504527,1047,9.737868460960552,601.5749256642724,64309.71008975148,600.7099266267855,64217.23975072053,0.001864409587862333
0,1,71.5,-0.5022501653950542,0.001176397771345713,1036,8.546267647629158,586.1127464844734,70638.57039938135,585.936730208998,70617.35683912152,0.001783706076686018
0,1,72.0,-0.5014593987568077,0.0001067996619109586,1046,10.462272685082743,609.1718470751264,60554.59841545135,608.246781193579,60462.64243745614,0.0018602537529566676
0,1,72.5,-0.4958847155690762,0.00026060781373553186,1060,7.735888631580345,604.1913318442672,82319.91101373493,604.0668955495241,82302.95680706193,0.001841261938381779
0,1,73.0,-0.49814642817274546,0.000549519907149193,1046,8.09082579446249,592.5196624084812,76162.86205625303,592.3235258480527,76137.65053544816,0.0018141925103362145
0,1,73.5,-0.5010844754241361,0.0005970337153439795,1053,7.286282787854727,604.5109426010196,86865.00034808787,604.1649155469065,86815.27810477056,0.0018480034056524823
0,1,74.0,-0.4983298040284865,0.0008218288834446633,1032,9.43196991726321,574.021916550835,62441.51450305368,573.7803939080476,62415.24191803977,0.001760225082726101
0,1,74.5,-0.4998433694879765,0.0005967224424654412,1008,9.683920755085438,570.6524291766282,59045.684955105426,570.6275350736407,59043.10915013714,0.0017492845207118103
0,1,75.0,-0.49824884810243475,0.0007344023990987443,1022,7.964362162722815,571.2474446789872,72873.0552347749,571.2172022053434,72869.19725436236,0.0017274152118606362
0,1,75.5,-0.485056778665637,0.0007527846282281992,1062,9.252570242702529,631.5008338193751,72073.4739667839,631.4893639465042,72072.16490503847,0.0019013183224460568
0,1,76.0,-0.48632944743616235,0.001022434995063119,1036,12.061355905313047,597.7258430012889,51043.81490145146,597.632254151314,51035.82272244348,0.0018333685011250142
0,1,76.5,-0.4685699738829925,0.0008592927502268915,998,8.30113820129915,553.9286965698783,66195.4124449249,553.9080846710733,66192.9492882928,0.0016821538711876763
0,1,77.0,-0.4780541506600855,0.0004995127768509547,1063,9.860820054908938,629.7490815921526,67503.99820058905,629.7307684005766,67502.03517485812,0.001918860031283349
0,1,77.5,-0.48622969874932664,0.0009950329391709028,1063,12.757963713025855,621.6935786699585,51507.444874076384,621.5473825511651,51495.33249462144,0.0018977361619716801
0,1,78.0,-0.4900745298860585,0.0011932891388839032,1041,8.17305947541264,623.7731423511789,78991.8639740322,623.7723555007477,78991.7643307837,0.0019062558023494262
0,1,78.5,-0.48506933642940453,0.00012439794904997196,1045,8.958070002360447,616.3034483458106,71481.83511209089,615.7191238990882,71414.06235523763,0.0018670447396972284
0,1,79.0,-0.4961349962501771,0.0010297851836273918,990,9.421175070504448,542.0785214852633,56617.700143527676,542.0511293476957,56614.839156106806,0.001658650813556257
0,1,79.5,-0.5102841323777341,0.0011610186767190608,1024,7.493780499816813,565.9378085298433,76880.37954907592,565.615561466321,76836.60357903333,0.001719992987835819
0,1,80.0,-0.5114951149157605,0.001124117560964874,981,7.6122011617406855,542.3145535501412,69461.73366633373,542.233617758137,69451.36709882884,0.0016601762290177232
0,1,80.5,-0.5158566360077401,0.0007402599376564802,1062,8.95959909299342,633.8564029994485,74707.84737353529,633.8258829442257,74704.25020607491,0.00195643310087402
0,1,81.0,-0.5053852137275499,0.0006439677175551103,979,8.343813240644632,548.2601393512796,63934.450616680006,548.2389484934035,63931.97947978867,0.0016782209808062739
0,1,81.5,-0.5083779957629702,0.0005645257856395284,1012,8.169687848837892,561.2256411541808,69108.27016253959,561.2164347626587,69107.13650479859,0.0017154295134236604
0,1,82.0,-0.5161594240702811,0.00043099025249188197,1061,10.499624776308913,621.66258472708,62464.52048142918,620.0175476229773,62299.227513175276,0.0019069416321512698
0,1,82.5,-0.5180284037553378,0.0012642939915583629,1044,10.892698831780757,600.3829739247126,57212.40773825473,600.2170425917034,57196.595612506695,0.0018546022716772446
0,1,83.0,-0.5173403657886126,0.0013529964572168835,1053,11.30238775775414,601.4313808778154,55713.772105107644,600.2768846327297,55606.82500733395,0.0018508146433911332
0,1,83.5,-0.5207608887728981,0.0003876363223286726,1060,8.384445763067507,633.0715762834911,79582.77270299605,633.0539968605764,79580.56281193398,0.0019454939796984718
0,1,84.0,-0.5191066598420377,0.0017467465122338005,1042,10.162166380052895,590.8767725005408,60237.976177218814,590.5021680610803,60199.786466012854,0.0018209457926570396
0,1,84.5,-0.5240053385729055,0.00047347127410715624,1004,8.949999430942189,549.7927065334244,61306.49787791051,549.5090827892575,61274.871451689745,0.0016937121739072105
0,1,85.0,-0.5206589807137334,0.0012418271354703559,999,12.001105643964955,551.9164909182997,45666.88201411453,551.8203635738993,45658.9282092051,0.0016930494320541059
0,1,85.5,-0.5216425259825854,0.001420089370599221,1019,9.53117802294668,563.8888787234179,59931.6719057801,563.843047758124,59926.8008638448,0.0017158202381230758
0,1,86.0,-0.5143786641781389,0.00047306634504999873,1002,8.918979152940965,551.2844521678519,61563.02251005103,551.1702116938884,61550.26505091625,0.0017101838486111973
0,1,86.5,-0.516064718563058,0.00021686880780142335,1008,9.096891810998109,558.2509501300349,61489.953233699205,558.2293193198135,61487.57065377057,0.0017273488464610077
0,1,87.0,-0.5160040709199478,0.0012666927419761067,1033,8.652647072120228,582.9525364383458,69191.80337901828,582.9427318408972,69190.63965172238,0.0017951660197850574
0,1,87.5,-0.5125986599846044,0.00023141555978069232,1073,8.96860819707485,638.6494039318246,75980.45304482261,638.5419973875019,75967.67483216418,0.001962918887418971
0,1,88.0,-0.5072327086635369,0.0011923817922786315,994,10.323519635590852,547.4121587011032,52389.42065185848,547.2498892344746,52373.89084819769,0.001687345359075473
0,1,88.5,-0.5235704749315033,0.0009864366573740892,1041,12.530836745860704,586.9090882428883,48476.48394525991,586.7960951088324,48467.15113723443,0.0018027990696276783
0,1,89.0,-0.5168010083993266,0.0005496671461977897,1067,11.091931219869661,639.4409914480428,61165.80408567893,639.3842602104917,61160.37745240393,0.0019748529530695114
0,1,89.5,-0.5211869096552135,0.0002619171144273707,994,11.560937161638488,551.7664974564327,47154.07512946763,551.3375473097133,47117.41696421394,0.0017389084164710332
0,1,90.0,-0.5053316180444227,0.00024872207754115036,1056,10.75341603797342,609.6130091377272,59524.681025476726,608.4485019864061,59410.974599112364,0.0018756994041930718
0,1,90.5,-0.5094870738795549,0.000674209874973006,1052,10.10225173669928,615.5663140038691,63736.51946416686,615.5534543441478,63735.1879586353,0.0019195917142040587
0,1,91.0,-0.5020328702558459,0.0013553158800974849,1022,8.19958534813686,575.7704502805276,71342.97072935986,574.122299978007,71138.75056013613,0.0017550309038396493
0,1,91.5,-0.5187675150796025,0.0007076383910384828,1017,10.24594720205475,596.5993841319986,58868.34720722461,596.5942293238642,58867.83856601056,0.0018283185451243025
0,1,92.0,-0.5074996988106193,0.0006895177006241695,1045,9.05579029752487,596.5571894277035,68444.92854309955,595.4719807060361,68320.41904975135,0.0018546284175872708
0,1,92.5,-0.4972401671402764,0.00027610681511119146,980,9.011197510414137,532.7486472623779,57583.598831772644,532.7147774244088,57579.93791743315,0.0016532696078318653
0,1,93.0,-0.4970496504214168,0.0006193382083989956,1016,11.296821507449362,569.9251366745723,50954.54395395547,569.4231835798397,50909.66649657991,0.0017679162227987964
0,1,93.5,-0.5087860984785095,0.00023107069734676095,1076,8.808784327971944,652.9312535929071,79311.33461014801,652.6632981138305,79278.78615034504,0.0020325740762835256
0,1,94.0,-0.5130392692255157,0.0006875482862826349,995,8.584587454430986,541.8080171088844,62419.78799390127,541.6664322207864,62403.476499019045,0.001658882940892513
0,1,94.5,-0.5130252237057107,0.0010553502114152243,1052,10.718027075282683,610.6252819020503,59592.50152880388,610.4457167854489,59574.97730436912,0.0018605069946805717
0,1,95.0,-0.5139922293254955,0.0013278097364670366,1020,9.443836778818286,580.6868888253847,62349.28864819063,579.8574776546143,62260.23343187775,0.001783780614300737
0,1,95.5,-0.5074131767092354,0.00043914838012801716,1000,7.085003050623605,557.0276229366741,78148.93702132138,556.981051421989,78142.40320824238,0.0016950221454103318
0,1,96.0,-0.5100585112946021,0.0015584874603055232,1002,8.500826441235187,539.1755870701032,63172.55015546381,538.9408572836585,63145.04802153423,0.001620881465930813
0,1,96.5,-0.5143265976489602,0.0008246735141395295,1064,12.599578470752714,628.0313473362316,52736.4599557145,627.7972542000091,52716.802906179204,0.0019140517595929072
0,1,97.0,-0.5227233109938112,0.0017790095657674576,995,12.580955513489835,555.9300364562478,43702.150084363166,555.6663820805169,43681.42398153908,0.0016913248665931734
0,1,97.5,-0.5181166388983485,0.0015002190158832297,1009,10.430256126914347,561.7021550847168,54014.7101561773,561.6313963428548,54007.9058153036,0.0017032445901094132
0,1,98.0,-0.5231603198928951,0.00011111745015555342,1039,9.784984452531098,588.9563772474933,62176.07607330299,588.7864230134738,62158.13401886297,0.0018267813686036081
0,1,98.5,-0.5284775900440337,0.0008804299691744313,1046,11.968126046461972,603.2490140938086,52420.819451765994,602.9130745438954,52391.627151271045,0.0018613325175446803
0,1,99.0,-0.5235317049384633,0.00032735446231683864,962,7.740894920211568,513.8483934190459,63460.24189347628,513.5772250597774,63426.752619415245,0.0015705258950767746
0,1,99.5,-0.547275306442728,0.0006236615681003304,1042,9.734305540342486,593.8656550437062,63203.771042061744,593.8629648341255,63203.48472917439,0.0018248514378791786
0,1,100.0,-0.5315396620430022,0.0009454799399738659,997,9.514281103490443,545.9748550915235,56868.309387790134,545.538223415623,56822.830177526026,0.0016779470669660026
0,1,100.5,-0.5460260793795584,0.0003675104066290589,1013,9.934424597982275,554.2738669803391,56183.805971265305,554.1888649717724,56175.1897679027,0.0017051610397778247
0,1,101.0,-0.5402929693665612,0.0008055094388145882,1045,11.763445378327702,604.8567097822331,53423.64428550443,604.1544586669005,53361.61833261695,0.0018687345289361218
0,1,101.5,-0.5528014592589585,0.0021734434148002655,1031,10.995456550673484,590.3320535478523,55030.94410840868,590.185397900275,55017.27282172095,0.0017968549261793729
0,1,102.0,-0.5373889378064689,0.00046049990132822816,1023,10.251057289818734,565.7440675319891,56127.06088878046,565.5505776211942,56107.864894287886,0.0017254369544288846
0,1,102.5,-0.545553735923292,0.0003994407689447776,1026,10.441666939615136,585.3029246932496,57175.63935333867,584.2417933225913,57071.982149529096,0.0017780241305799915
0,1,103.0,-0.5330010757641901,0.0006550302881130024,996,10.572718298395653,541.408120371612,50695.953873019556,541.126205674364,50669.55616314036,0.0016524240345184148
0,1,103.5,-0.5433308346401873,0.0008581223988314009,1026,13.443038612415062,570.0476017221986,43252.762304770644,569.5654754372856,43216.18063415363,0.0017643188445263215
0,1,104.0,-0.5319298751896611,0.0011446207139219104,1008,12.19287642218804,553.1270931534227,45455.504357541184,552.9402925686171,45440.15324763946,0.0016936619836377955
0,1,104.5,-0.5289852239502295,0.000997319781150705,1034,9.213300421759357,579.6980501430269,64681.446199193175,579.3314919496227,64640.54643411772,0.0017610343037433413
0,1,105.0,-0.5228416189309684,0.0005227568199080399,993,11.738375564867082,538.1807780702444,45251.95373243675,538.1148376737498,45246.409253903024,0.0016687869824302459
0,1,105.5,-0.521985193076759,0.00047082246763257033,1006,8.613141388474222,565.8015002021593,65690.49254889667,565.7912576612607,65689.30337291119,0.0017347526830758645
0,1,106.0,-0.5130933935801636,0.0013475621826323741,1000,9.6706793279232,559.5691534771211,57515.270612918364,558.8750220810764,57443.92437298296,0.001732335527577516
0,1,106.5,-0.5075259549828672,0.000573658661990264,1021,9.540335847451566,572.9002398313869,60951.076851679965,572.8336223328045,60943.98939038486,0.0017503559609233091
